354970,São José do Rio Pardo,"34,9"
354980,São José do Rio Preto,"38,5"
354990,São José dos Campos,35
354995,São Lourenço da Serra,"35,9"
355000,São Luís do Paraitinga,"31,1"
355010,São Manuel,"36,4"
355020,São Miguel Arcanjo,"32,7"
355030,São Paulo,"41,4"
355040,São Pedro,"35,6"
355050,São Pedro do Turvo,"33,5"
355060,São Roque,"37,5"
355070,São Sebastião,"39,6"
355080,São Sebastião da Grama,"32,2"
355090,São Simão,"35,6"
355100,São Vicente,"38,7"
355110,Sarapuí,"33,3"
355120,Sarutaiá,"37,2"
355130,Sebastianópolis do Sul,"31,7"
355140,Serra Azul,"35,8"
355150,Serrana,32
355160,Serra Negra,39
355170,Sertãozinho,"31,8"
355180,Sete Barras,"33,8"
355190,Severínia,"30,9"
355200,Silveiras,"32,3"
355210,Socorro,"40,2"
355220,Sorocaba,"36,6"
355230,Sud Mennucci,"30,4"
355240,Sumaré,"34,3"
355250,Suzano,"36,1"
355255,Suzanápolis,"27,9"
355260,Tabapuã,"31,7"
355270,Tabatinga,"36,7"
355280,Taboão da Serra,"41,8"
355290,Taciba,"36,9"
355300,Taguaí,"43,4"
355310,Taiaçu,"36,2"
355320,Taiúva,"35,3"
355330,Tambaú,"31,8"
355340,Tanabi,"32,7"
355350,Tapiraí,"33,3"
355360,Tapiratiba,"29,9"
355365,Taquaral,"34,1"
355370,Taquaritinga,"34,2"
355380,Taquarituba,"35,9"
355385,Taquarivaí,"30,5"
355390,Tarabai,"33,7"
355395,Tarumã,"29,1"
355400,Tatuí,36
355410,Taubaté,"35,1"
355420,Tejupá,"36,7"
355430,Teodoro Sampaio,"34,4"
355440,Terra Roxa,"32,8"
355450,Tietê,"38,7"
355460,Timburi,"38,1"
355465,Torre de Pedra,"37,2"
355470,Torrinha,"35,2"
355475,Trabiju,"32,4"
355480,Tremembé,"33,6"
355490,Três Fronteiras,"36,9"
355495,Tuiuti,"34,7"
355500,Tupã,"38,7"
355510,Tupi Paulista,"36,3"
355520,Turiúba,39
355530,Turmalina,"37,2"
355535,Ubarana,"28,9"
355540,Ubatuba,"39,7"
355550,Ubirajara,"37,1"
355560,Uchoa,"33,7"
355570,União Paulista,"30,5"
355580,Urânia,"37,6"
355590,Uru,"36,9"
355600,Urupês,"36,3"
355610,Valentim Gentil,"36,5"
355620,Valinhos,"34,9"
355630,Valparaíso,30
355635,Vargem,"34,9"
355640,Vargem Grande do Sul,"33,6"
355645,Vargem Grande Paulista,37
355650,Várzea Paulista,"34,3"
355660,Vera Cruz,"36,4"
355670,Vinhedo,"34,8"
355680,Viradouro,"32,3"
355690,Vista Alegre do Alto,"29,5"
355695,Vitória Brasil,"33,9"
355700,Votorantim,"34,4"
355710,Votuporanga,"37,5"
355715,Zacarias,"34,3"
355720,Chavantes,"33,1"
355730,Estiva Gerbi,"30,4"
